user_uid,element_uid,rating
238763,747,7
441649,747,8
54304,747,6
166311,747,8
209195,747,10
20193,747,10
409003,747,10
531623,747,8
24337,747,9
255892,747,4
327644,747,10
47843,3057,6
98174,9353,8
130706,747,6
497149,747,10
168350,747,10
514818,3057,2
578683,747,8
135869,6047,9
309782,747,10
525924,2022,5
437427,747,10
168215,4096,8
478579,747,9
129606,2817,4
440023,747,8
511117,747,6
266968,747,10
86745,747,10
198580,8349,10
403559,747,10
567449,747,9
545351,6909,10
116139,747,10
552922,747,10
486189,747,9
565416,747,10
10309,747,10
133267,747,10
359946,747,7
227875,747,10
474604,747,10
470677,747,10
203674,747,9
380841,747,9
511190,747,8
184549,747,7
316962,747,9
136484,747,8
59664,2028,4
343504,747,10
460310,4648,9
499828,747,8
482425,6047,9
126395,747,10
581499,747,7
194942,6897,10
160186,747,10
240535,747,10
46259,9322,8
512599,4491,10
346415,747,10
6542,747,9
461618,747,10
336003,747,9
216238,2964,8
293698,747,10
87318,747,8
22602,6551,8
578127,747,10
297026,747,10
425978,747,10
63657,747,10
259994,747,10
1356,747,7
237035,5441,2
189740,747,10
368904,747,8
370493,747,10
398185,747,10
540685,5635,2
88821,747,10
68515,747,10
372570,8182,8
515537,747,10
395854,6047,10
351740,747,10
369549,747,10
441538,747,10
271195,6119,10
269692,747,10
580567,747,10
42257,747,10
479871,3057,6
538825,507,9
415663,747,10
505096,747,10
351663,747,8
227661,747,10
363587,6421,8
234062,747,10
220302,747,8
397746,6812,2
101754,747,9
458423,4510,7
105747,747,10
535086,747,10
14389,747,8
378501,747,10
276888,4401,10
104849,1513,10
168793,747,9
143521,747,9
202568,747,7
585468,747,8
322806,747,10
259456,747,9
411803,747,9
416482,747,8
250164,747,8
211225,1654,9
339954,747,5
76043,747,9
145012,7271,9
276454,6047,10
485677,3162,6
35507,747,10
454633,747,10
298351,4501,7
563819,2028,8
149322,747,10
161202,747,9
143204,747,9
157113,747,8
74171,747,9
155167,912,5
135369,747,8
127994,747,9
30153,2604,9
509429,747,8
492752,747,8
410414,747,10
262936,747,8
451275,747,8
523670,747,10
335755,747,10
80648,747,10
356592,747,10
225341,4560,6
70511,747,10
60400,1557,5
303480,8075,10
130617,6047,4
463285,747,10
503155,3125,9
546320,747,4
268421,747,10
53299,747,10
329740,747,10
21173,747,10
213424,747,10
285970,747,6
410105,747,10
197903,747,9
337237,747,8
549232,747,10
446553,747,10
212632,747,9
574815,6340,10
268651,747,10
480272,747,10
296424,3150,10
287737,747,4
30476,747,6
273197,747,8
406584,3057,6
13473,747,10
368408,747,10
146211,747,7
116834,747,10
375595,747,10
198580,4481,10
505239,747,9
185319,747,10
228298,747,10
299531,747,10
339350,747,10
92068,747,9
274171,747,10
358923,747,1
84141,747,9
503875,747,8
478079,747,10
191468,747,10
591260,747,4
143614,6812,9
144327,747,10
265391,747,10
341776,1034,9
106590,747,4
113579,747,10
92676,9904,10
183358,5705,8
45870,747,5
454173,747,10
244592,1616,8
403203,747,9
458423,747,10
113113,747,9
546868,747,10
281826,5007,9
231429,747,10
56474,747,10
223883,747,8
101919,747,10
537190,747,4
189037,747,9
227770,747,8
512938,4626,5
560730,747,8
537941,747,10
27184,747,4
397680,317,8
324098,747,10
61648,7036,10
566477,747,10
111302,747,10
22749,747,10
240863,747,2
367932,6456,9
360420,747,9
120847,747,8
480975,747,8
212113,747,7
99300,747,10
58957,747,10
86637,747,9
255218,747,10
198007,659,8
225300,747,8
86158,747,10
153348,747,10
394628,747,9
282186,747,3
145642,747,10
342330,747,9
95239,747,10
429578,747,10
417316,5436,10
410573,747,10
97072,747,10
231226,7898,10
175993,747,10
528959,3148,4
208991,747,10
175298,747,10
91725,747,10
448012,747,10
144842,747,10
202526,3263,5
418545,2714,10
121776,747,10
525813,747,10
545973,747,7
204875,747,9
518166,747,10
189315,747,7
544680,747,10
452352,747,9
274411,747,10
559188,6421,10
112116,6047,4
354689,747,10
526066,747,10
527933,7643,6
240461,747,10
92241,640,3
28398,747,10
191306,4253,3
308034,747,9
561363,1189,10
17607,747,10
483469,747,9
417721,747,8
29764,747,8
175178,747,10
225312,8243,10
294098,747,8
285592,4501,6
310664,2552,4
211225,747,10
96320,9373,8
486802,747,10
87415,747,10
436139,747,9
119210,747,10
373653,747,10
495340,747,10
132933,747,10
232844,747,8
293674,747,8
334938,5034,5
582953,747,8
47843,747,10
579768,2604,10
366127,747,10
248814,747,10
453003,747,10
291508,747,8
460355,747,9
312862,747,6
528943,747,6
281379,747,10
299244,747,9
371080,10139,8
116230,747,10
358655,747,4
502915,4481,10
576987,747,9
394063,747,10
399431,747,6
371894,747,10
270177,747,10
251682,747,10
278846,6047,10
437932,747,9
201690,747,10
215423,747,8
569299,747,10
223812,747,10
75121,747,10
297437,747,10
62148,9597,10
481148,747,9
315407,747,8
519876,2882,8
230603,2604,4
550741,747,10
252572,747,10
586378,747,7
53714,747,10
92236,747,8
461842,747,8
83476,747,10
62767,747,7
9051,747,7
576213,747,10
165875,747,9
83387,10062,10
155344,747,10
295187,747,10
579253,747,10
591472,747,10
224728,747,10
40654,747,2
18910,747,10
50166,747,10
302955,5990,9
400986,747,8
497144,747,9
291355,747,8
436226,747,8
394566,747,10
497998,747,10
401171,747,8
41964,747,2
95752,2714,10
95752,747,10
540243,747,10
209072,6047,10
442874,747,10
422841,747,10
353748,747,8
206386,3634,8
18858,747,8
357075,747,10
379232,747,8
167188,2714,10
550603,747,9
412895,747,10
163712,984,8
339456,5441,10
389345,747,10
86893,747,10
204070,6551,10
65833,747,10
334429,2308,8
130820,3469,8
205307,747,4
448517,747,10
255046,6909,10
435305,747,9
11644,747,10
189245,2714,10
146999,747,10
240711,747,10
149959,747,10
291549,6340,10
417397,747,10
310747,747,10
113641,8064,3
471371,747,9
29060,4683,10
377538,1642,10
23659,747,8
584140,747,9
87250,747,9
357665,747,7
46089,747,10
404077,747,10
38355,3218,10
207621,1386,6
565544,747,9
411722,747,8
517047,5434,10
178744,747,8
473697,747,6
191668,2501,9
58750,747,10
259958,1088,10
479007,4118,10
205581,3634,10
371133,747,10
174793,5077,8
543047,699,10
583840,747,9
23141,747,10
157408,747,10
523689,919,10
364790,747,10
352640,747,10
159183,3023,9
79088,3438,8
559525,747,5
363702,747,10
391079,747,8
580895,747,10
511172,2801,10
518408,747,10
354264,747,10
87973,747,7
335699,747,9
335699,2714,10
235578,747,10
205130,747,10
377490,6130,10
254058,9696,6
156629,747,8
479600,747,4
120604,747,8
560256,747,10
337530,6047,10
367332,3125,4
171955,747,7
517923,747,8
551999,747,10
83122,747,8
471824,747,10
72686,747,10
92676,4886,10
5581,747,10
584375,747,10
69342,747,10
431421,747,10
303122,9662,10
37665,747,10
563968,7391,8
252467,747,10
571420,317,10
110208,136,6
491117,747,4
550562,747,4
34508,747,9
448963,747,9
503580,747,9
189255,6015,10
324860,747,10
131900,747,10
311389,747,10
391564,747,10
418374,747,10
42744,747,10
262300,747,10
577443,747,8
393973,7845,8
178933,747,8
424380,747,10
165582,747,10
584236,747,10
354433,747,9
80129,747,4
397680,2424,8
535716,747,10
198500,747,10
239168,747,10
229279,747,8
203779,747,9
248204,747,10
591111,747,10
100690,747,4
286625,747,6
283488,747,7
317612,747,10
345434,10194,10
359488,747,9
586635,747,10
299914,747,9
273926,747,10
132151,747,9
524322,747,10
57427,747,9
208533,6047,10
9549,6164,8
565250,747,10
333873,747,10
425179,747,10
164277,1385,10
555297,747,10
32242,747,10
389752,747,10
236699,2714,10
246146,747,10
495600,747,10
6021,6084,10
592693,8301,8
488475,747,10
14565,747,10
345509,747,10
471339,747,10
590820,747,10
146607,5903,10
514743,747,9
111246,747,10
103399,747,10
348301,747,8
387189,747,10
303307,8349,10
243764,747,4
259377,747,10
279590,747,7
585473,747,10
301296,747,10
273628,747,7
110490,747,10
443251,747,10
540604,747,10
372495,747,10
202950,747,10
80900,747,10
292483,5867,10
176245,6005,8
375654,747,8
57955,3861,8
392423,747,10
498300,747,10
319009,747,10
571509,747,10
456100,747,10
209340,747,10
398854,1912,10
161115,747,8
405844,747,10
54971,747,9
584274,747,10
159876,747,10
193733,747,10
61935,747,10
577949,747,10
463277,747,10
313147,747,9
54841,747,10
353246,747,10
189144,747,8
476654,747,10
106240,747,10
116845,8182,8
449485,747,10
181197,5077,10
135686,747,10
443031,747,10
335385,747,4
75346,747,9
458694,747,8
587033,747,9
59734,747,10
168736,747,10
223312,3023,10
213488,747,6
219403,747,10
270903,747,9
244505,4915,5
251320,7143,7
342267,747,9
391909,747,10
515924,5034,5
508070,7271,10
129201,747,10
468382,747,10
324373,6047,9
222,747,10
60571,747,10
180849,747,10
323483,747,7
337052,2308,10
92944,747,10
314196,5488,5
20533,747,10
296277,747,10
170994,3057,8
53002,747,10
593092,747,10
477953,747,10
422195,747,10
349282,747,10
245788,747,10
245293,8349,10
55922,747,8
157569,747,10
326209,747,10
365484,1385,6
530170,747,10
538796,747,7
75783,747,8
82306,747,10
253786,6530,7
80864,747,9
386975,747,10
316934,747,10
6896,747,9
357147,747,10
14400,747,8
185941,6084,10
178781,747,10
373225,1140,6
17492,747,4
20588,747,10
33403,747,8
287397,747,10
320829,396,7
88204,747,10
52955,6130,10
216239,747,10
262774,747,10
84131,6389,7
75845,2986,7
528563,747,10
348827,747,10
80708,747,10
475407,747,10
156157,747,8
37937,747,10
141126,747,8
292483,747,10
560583,4491,9
351561,747,10
548533,747,10
220794,747,3
214887,747,10
376501,747,9
40950,747,10
111491,747,8
452904,747,10
558400,747,10
443890,747,7
315817,747,10
294585,747,10
416013,747,10
210679,747,9
252495,747,10
78241,1493,10
7654,8804,10
269931,747,8
531586,747,10
374323,747,9
253121,747,8
29998,747,9
162936,747,10
435199,747,10
272784,747,9
340358,4501,6
380901,747,8
429097,747,10
4114,7271,10
64696,747,8
286374,747,10
256852,747,10
238185,10139,8
438482,747,10
473236,747,10
555190,747,10
383103,747,10
154917,747,10
479494,747,10
382562,747,10
317553,747,10
275620,747,10
257262,747,10
514679,747,10
151066,2725,7
340014,747,9
322150,747,9
413899,747,8
483743,2477,9
261307,747,6
373980,747,10
83944,747,10
463102,747,10
263381,747,10
169486,747,10
373259,747,10
576148,747,8
571861,2714,9
368810,6188,8
474452,747,8
376976,747,10
413734,468,9
302033,747,7
155877,747,8
203232,747,9
532756,10078,8
333945,747,10
255018,747,10
290186,747,10
96831,747,10
445495,5436,10
43956,747,10
196355,747,9
344869,7834,9
266790,747,9
483011,7834,8
180121,747,10
65782,747,10
516601,747,8
156508,5077,9
215824,747,8
533160,747,10
464129,747,10
143221,747,10
158086,747,4
197727,747,10
226689,747,6
174222,8349,10
300940,747,8
34191,747,9
36759,747,8
135848,631,6
463287,747,4
462329,747,10
167610,747,10
438689,4328,10
394958,747,10
319196,747,5
493226,747,9
493226,2714,10
125214,747,9
499307,747,2
4327,747,10
189888,747,9
52565,747,10
340975,747,10
83550,747,4
504911,747,10
355711,747,10
76168,747,10
69472,747,10
134225,7602,8
517400,747,10
346279,747,10
2567,747,7
558166,747,10
385596,747,9
32391,747,8
78867,747,4
105367,4481,8
234997,747,10
199733,747,8
516362,747,10
189150,747,10
406561,747,4
571113,747,8
80663,747,8
123284,747,9
200340,2714,10
200340,747,10
371360,747,10
488288,747,7
553138,747,10
479869,6530,7
455850,7518,10
385458,5542,5
105082,747,10
568534,747,10
247756,747,10
101732,747,9
63372,747,10
184999,747,8
29741,747,10
307829,7328,8
12871,747,9
220765,747,5
188530,5905,10
408919,747,10
390434,747,10
451073,747,10
360206,7970,3
88182,747,10
297626,747,10
550656,747,10
349841,747,10
129716,747,10
505040,10005,7
553716,747,10
195265,747,10
55668,747,8
180376,747,10
528264,747,10
368539,747,10
466499,4187,10
496790,747,10
556420,747,9
330578,747,9
247058,747,10
99044,4481,9
123607,747,6
129771,747,10
321401,747,10
319362,747,10
179113,747,10
71722,747,10
507014,747,10
401870,747,10
404508,747,10
459386,747,10
295179,747,9
535471,747,8
572610,747,9
85324,747,6
338855,747,10
95447,4401,7
547866,2565,9
6892,7834,8
474236,747,10
357374,747,10
460970,747,10
511201,747,10
362550,6730,8
332787,747,8
472753,747,10
345771,747,10
247609,747,10
183780,747,6
349702,747,4
112702,747,10
443410,747,9
274105,747,10
294184,747,10
110599,4764,6
343223,747,10
427757,747,9
506246,747,10
556341,747,10
446098,747,6
466434,747,10
482149,747,9
50272,747,8
504155,747,10
100212,747,8
39682,747,8
46562,747,10
165465,4510,10
271762,747,10
157480,747,8
314354,747,9
476916,747,9
569172,747,8
246390,747,9
195664,747,10
196066,4481,10
474379,747,10
6165,747,10
430057,747,10
576459,747,10
140935,747,10
20535,747,9
117230,747,9
455815,4096,9
446980,747,9
500261,747,10
488942,747,10
572246,747,10
140832,747,10
161539,5591,10
23760,1385,8
340318,747,10
257096,747,7
41641,747,10
90766,747,4
264799,747,10
279205,747,10
277986,747,10
221775,747,7
480794,4579,9
346337,747,9
525204,8064,9
20864,747,10
324033,5034,6
42516,6199,8
145353,747,10
478352,747,10
90141,747,10
363629,747,9
410617,747,10
385996,747,10
285453,747,8
106341,747,10
9866,747,10
274603,747,10
550073,6188,7
510273,747,2
190024,747,10
240061,10052,8
218775,747,10
407880,747,10
433283,747,4
223201,747,8
219513,747,10
102751,747,8
69147,747,10
167620,747,10
103915,747,8
53070,7207,10
404661,747,10
543157,747,7
541226,747,10
581684,747,7
447008,747,5
192216,747,10
305774,5441,8
404072,747,9
113380,747,7
397069,747,8
511595,747,10
231746,747,10
7501,747,10
342279,747,10
516526,747,10
468904,747,10
169196,747,10
114754,747,10
535922,468,9
519113,8117,7
545746,747,10
38967,747,10
378974,6551,10
260787,747,10
141257,747,10
481840,747,4
38686,747,9
565762,7207,10
254698,747,10
167990,747,10
359622,747,10
548572,747,10
185795,747,7
226158,3903,4
369282,747,10
133770,747,10
46298,747,10
401115,747,10
14445,747,10
584353,747,9
340126,747,10
590402,747,10
305647,7898,5
29060,747,10
561630,747,10
543828,747,4
528470,747,10
1918,10062,8
455046,747,10
308769,747,8
184395,747,9
299097,747,10
201423,747,10
490658,747,7
122262,747,8
576099,747,8
385801,747,10
262202,747,10
272026,747,9
567443,747,10
176245,747,10
40044,747,10
317072,747,10
261681,747,8
258202,747,10
408044,747,10
489934,747,10
173403,747,10
427529,747,10
69894,747,10
511271,747,10
64624,747,10
507545,823,7
530669,4491,10
398726,747,8
576697,747,10
245955,747,10
385486,747,2
143491,747,10
391840,747,10
461106,747,10
288559,747,8
374551,747,10
154025,747,10
332488,747,8
121269,747,10
92676,747,10
422901,747,10
284418,747,10
246383,747,9
414228,747,10
104207,7174,9
579213,747,9
483929,994,8
485792,747,10
252155,747,9
574124,747,4
71326,747,8
324626,747,10
388240,747,7
592049,7693,5
320217,747,7
553379,747,10
592959,747,9
543799,747,8
125246,747,8
281672,747,7
324033,747,6
94970,747,8
328130,2714,9
111191,9322,10
470423,747,10
591487,747,10
333923,747,10
95408,747,8
132828,747,10
544639,747,8
39956,747,9
146242,10170,4
421199,747,9
467806,1513,9
483315,6500,10
295086,747,7
157153,747,10
423741,7328,10
203172,5034,4
376269,7252,6
329958,747,10
337052,5958,10
532227,747,10
560232,747,10
47179,747,9
312764,747,10
226073,4915,10
208723,747,8
36890,747,9
457494,2424,7
556692,747,8
149229,747,10
9269,747,10
294699,747,9
49518,747,10
13798,747,4
440132,747,6
254960,747,4
340981,747,8
230322,747,7
391687,747,10
263457,747,10
321662,747,10
312626,747,8
80802,747,10
524296,747,10
97841,4461,6
364898,747,8
354154,747,10
365587,747,10
404881,747,10
380820,747,6
234433,5903,10
138120,747,9
316041,747,9
531531,747,8
538613,747,10
8737,747,10
369111,2477,10
284186,2458,4
205348,747,10
130711,747,10
42403,747,8
105257,747,9
515053,747,10
398595,747,10
136129,747,10
414139,747,7
320639,7644,10
513846,344,9
443690,747,10
521663,747,10
327503,747,10
341624,747,10
145444,747,8
461111,747,8
440864,747,10
103794,747,9
314201,747,10
492220,747,10
165465,747,10
190507,747,7
367569,747,7
480448,747,5
556337,747,10
29176,747,10
226819,747,8
415606,747,10
465343,747,10
463996,747,10
291381,747,10
50061,747,10
436954,747,9
250715,3958,10
445022,747,5
59758,747,9
195655,747,10
530772,747,10
385309,747,10
477643,747,8
63896,747,8
17903,747,7
300472,747,10
147222,747,9
170314,747,9
83321,747,10
47569,747,8
437237,6119,9
537271,747,8
118160,747,10
85259,747,10
482390,747,6
547684,747,9
320606,747,10
249319,747,10
526586,7328,9
355994,747,10
18240,747,10
567147,396,8
145858,5007,9
283754,747,7
175327,2436,9
226633,747,8
361361,747,8
477520,747,8
27768,747,10
167807,747,8
562760,747,10
70987,747,10
368597,747,10
346060,747,10
183197,747,10
579945,747,10
105177,747,9
26672,747,10
82590,747,10
128971,747,10
153904,747,10
497542,747,10
583207,747,10
292763,1140,7
458527,747,10
540553,747,10
586769,747,10
21619,747,10
371436,631,8
481689,747,4
454547,2801,10
502254,747,10
547288,747,4
409142,747,10
103398,747,10
287131,747,10
503045,747,10
542959,747,8
75558,6812,10
146791,747,10
571420,747,10
384945,747,10
140785,747,8
248716,747,10
115357,747,8
154370,747,8
541854,747,10
538184,747,10
257308,747,2
463806,747,9
491202,747,8
571892,747,8
329761,747,10
115541,747,10
262101,747,7
7013,747,9
286365,747,10
446455,747,10
424307,747,10
276773,747,10
145265,4626,10
54246,4626,6
470733,747,10
335993,747,10
381944,747,8
149971,747,4
73990,747,10
564393,747,8
303558,747,10
367151,1189,5
264969,747,8
457635,747,10
48912,7641,5
174692,747,10
57757,747,8
399738,747,9
254991,747,9
293531,747,8
369695,747,10
192220,747,8
473369,747,9
290769,747,10
309223,747,9
339738,747,10
408941,747,10
4196,747,8
533176,747,10
404213,2174,7
359357,747,10
479766,747,10
49553,747,7
202814,468,8
120792,747,7
213007,747,10
395978,747,10
472334,747,8
101828,747,10
578005,747,10
373369,747,10
429138,747,10
407487,747,9
509783,747,6
365367,9844,10
155338,747,10
56740,747,10
443792,747,10
580937,747,10
369020,747,6
590596,747,10
123490,747,9
241152,747,10
183316,747,10
11154,747,10
100369,747,8
384598,747,10
15537,747,7
333687,747,10
328211,747,8
92770,747,4
224460,747,10
564337,747,8
355975,747,10
102630,747,9
473207,747,10
545350,747,10
538916,747,4
90328,747,9
477344,747,10
19564,6730,10
384760,747,7
346751,747,10
112657,747,4
527637,747,10
75593,747,8
228947,747,8
235486,747,10
144296,747,10
393241,5903,10
488545,747,10
496428,747,10
249001,747,8
161635,747,10
561688,747,6
166480,747,10
28453,3038,8
383256,6005,10
157541,747,8
291582,747,10
113197,747,9
282751,747,10
381247,747,10
458099,747,6
91802,747,8
61465,9122,6
199382,747,10
100159,747,10
280644,9014,5
200124,747,10
529780,747,10
507038,747,10
574523,747,6
560958,747,4
70818,5903,10
387000,747,10
249482,2714,9
349437,747,10
330638,747,10
211224,747,8
86389,747,8
369874,747,7
117717,2986,6
314951,747,8
525537,747,8
62471,747,7
210590,747,10
534154,1196,6
74425,747,10
250104,747,10
236427,747,10
444037,6306,8
416928,747,10
1433,747,8
341851,747,10
471730,747,9
523215,747,10
471141,747,8
398026,747,10
240411,747,10
326851,747,10
117035,747,10
420590,747,10
169132,5863,6
274829,747,9
366550,747,8
499670,747,10
287532,747,10
235661,6015,10
299389,747,9
411059,747,10
114484,747,9
72082,747,8
559410,747,10
61598,2714,10
67830,747,8
60895,747,8
151342,747,10
375323,747,9
522659,747,10
276972,747,10
456208,9151,10
135483,747,10
370287,747,8
273757,747,10
41832,747,6
78095,747,10
262309,747,10
399401,747,10
39357,4461,7
392253,747,7
246678,747,10
236808,747,10
16896,747,10
42097,747,10
404401,747,8
165377,747,8
138606,747,10
453604,9151,5
538825,747,10
18560,747,4
142660,747,10
363937,747,10
62361,747,10
48078,747,10
120355,747,9
221597,747,9
517071,747,10
96474,747,10
353607,747,10
386696,747,10
280943,10166,10
299703,747,10
186197,747,10
188829,747,8
196673,747,10
6780,747,10
316130,747,10
532746,747,9
282929,4648,10
113738,747,7
474170,747,9
212835,396,10
508400,747,8
439194,6500,10
299672,3873,9
524911,747,10
184645,747,10
150009,747,10
199760,747,9
201014,747,8
328064,747,4
487454,747,8
556754,8654,9
58951,747,10
17550,747,9
256796,747,8
105277,747,8
471518,747,10
42569,747,9
156250,747,10
134051,747,10
315653,747,10
230262,747,8
439173,747,9
284831,747,10
15637,747,10
455082,747,8
458871,747,10
481093,747,9
205049,747,10
167672,747,8
467195,747,10
131274,4560,9
133777,747,10
81149,747,10
572013,747,10
12447,747,10
273231,747,10
101101,747,8
31315,747,8
335879,747,9
410120,7328,9
328147,747,5
585670,747,8
290921,747,9
393270,747,9
158084,747,10
511186,747,10
469120,747,7
34742,747,10
348376,747,10
397044,747,10
578414,747,10
519782,747,10
124545,747,10
180429,747,10
118860,747,10
175896,747,6
527592,747,10
209251,747,10
358951,747,10
463645,747,8
91529,747,10
425036,631,8
244774,747,10
544033,747,8
14860,747,10
96882,747,9
513287,747,8
102796,747,10
159163,747,9
443583,747,10
331751,747,10
393551,747,10
216904,747,10
66834,747,10
476374,5183,4
163487,747,10
404671,7328,8
458389,747,9
572545,9694,6
166938,747,10
303281,747,10
592949,747,10
398484,747,10
329634,747,10
370268,747,10
175356,747,7
89091,747,10
267692,747,10
179676,747,10
401051,747,8
31866,747,6
502915,747,9
121999,747,9
296884,747,10
71428,747,7
570374,747,10
306423,747,8
267886,747,10
65478,747,9
406602,747,9
344064,747,10
51540,747,9
37308,747,10
16828,747,10
555620,747,10
111203,747,10
215575,747,8
29001,747,10
473861,747,4
138391,468,6
213879,747,10
98687,747,10
198580,747,10
504373,747,8
430287,3958,10
21408,747,10
229983,747,9
464286,747,10
285518,747,10
546853,747,8
588185,747,10
273763,747,10
48744,747,10
254826,747,9
528753,2217,6
294188,747,10
200399,747,7
139416,6591,10
464814,747,10
305628,747,8
478093,747,8
5845,747,8
530190,747,9
5739,747,9
482504,747,10
462288,747,10
591535,747,10
59165,6407,6
111392,7328,8
306218,747,10
129952,747,10
402289,747,6
216919,747,9
83619,747,9
213457,747,9
96262,747,10
365639,747,10
396807,747,7
543173,747,10
54605,747,10
172496,747,9
381581,747,10
214399,747,10
171868,747,10
59900,747,10
230176,747,10
565730,747,8
486863,747,10
452760,747,10
45476,747,10
294557,747,10
354120,747,9
322409,747,9
347632,747,4
221538,747,9
479976,747,10
392309,747,10
579632,4118,10
297041,747,10
384949,747,10
331977,747,10
784,2980,10
228268,747,10
218219,747,7
431102,747,10
492043,6591,10
25041,747,10
561255,747,10
525204,7275,10
244571,747,10
292353,747,8
173866,747,9
585533,747,10
421969,747,10
35525,747,10
572896,747,9
203590,747,4
541887,747,10
265337,747,10
361503,747,10
26458,747,10
466997,984,7
211723,747,10
70064,747,10
415536,344,9
79173,747,8
383653,747,7
256604,747,3
140659,747,9
320681,747,10
353840,747,8
351208,747,8
577914,747,10
306174,747,10
448592,747,10
261532,984,7
39414,747,8
459351,747,7
40672,747,10
573068,747,10
420806,747,10
419637,747,10
496814,1189,10
509369,747,10
318728,747,10
586333,747,10
528475,747,9
192960,747,9
564060,747,10
50280,747,10
395709,3023,2
498011,747,4
233980,747,10
167871,747,10
330622,8680,7
255354,747,10
247835,4096,4
390555,747,10
75938,747,10
204960,631,8
160276,747,10
482260,747,7
67267,747,9
455912,747,8
397897,747,10
565578,747,10
95848,747,10
384078,747,10
505060,747,7
463583,747,7
87715,747,10
230090,747,10
247207,747,9
331362,747,10
562815,747,9
6448,8163,8
398854,747,6
382511,747,2
371599,747,10
486270,747,6
295770,747,10
307896,747,10
250740,747,10
259192,747,8
174657,747,10
327832,747,10
332288,747,9
30871,2921,2
514203,747,10
332991,747,8
475811,747,8
471059,747,7
518384,747,10
357208,747,10
108956,747,10
576463,747,8
57303,747,9
513198,747,10
213596,747,10
275832,747,10
249048,747,10
18535,747,10
372764,747,9
431377,747,9
439565,747,10
111291,747,10
375895,747,4
164509,747,8
179557,747,10
389674,747,10
363211,747,9
519298,747,7
331831,747,10
137939,747,9
393693,2428,10
482056,747,10
307749,747,10
151137,747,9
138477,747,7
449101,747,10
39408,747,10
308447,747,10
182855,747,9
75845,747,8
422825,747,10
122898,747,10
226076,747,10
539700,747,10
34616,747,6
266821,747,10
126818,747,10
585656,747,10
240411,5858,8
31556,747,4
481215,747,7
167067,747,8
178126,747,6
8387,747,10
553963,747,10
509293,747,8
490632,747,9
340910,747,10
46049,7328,9
351583,747,10
579520,747,8
137747,747,10
39167,747,9
526866,747,10
282839,9904,10
535922,747,10
151148,747,10
328130,747,10
399916,747,8
380597,747,10
169858,747,8
140234,747,8
380271,747,10
279854,317,6
389045,747,10
371170,747,10
494978,747,10
394621,747,10
571384,747,8
235976,747,10
224326,747,4
272007,747,10
414320,4657,6
462577,4461,8
301115,747,8
120190,747,9
385967,747,10
94090,747,8
446979,747,9
398397,747,10
504528,747,8
251482,747,6
235661,747,9
333124,2308,7
398438,747,10
82131,747,10
189245,747,8
44131,747,9
422893,747,10
428585,747,7
79684,747,9
63342,747,4
63292,747,8
123595,747,7
576658,747,8
347588,747,6
348818,1196,7
350385,747,10
62030,747,9
6680,7374,8
21999,747,8
552328,6340,10
344866,747,4
116145,747,10
74000,747,10
208845,747,6
104436,10005,9
340679,747,10
45654,747,4
15583,747,10
285498,747,10
6680,9068,8
481141,747,10
574822,747,10
96174,2174,10
453254,747,9
346298,2036,8
4222,747,10
347544,1088,10
411239,747,10
551697,747,9
419447,747,8
367243,747,8
80928,747,10
387783,747,9
420383,747,9
469916,747,4
61690,747,10
259188,747,9
75845,9388,8
6892,7296,8
228962,747,9
121191,747,10
494765,747,10
92191,747,10
486142,747,7
528288,747,9
508343,747,7
559863,747,10
356818,747,10
352514,396,8
312521,747,10
130304,747,10
369100,747,10
313146,747,10
468542,747,8
234749,747,8
390975,5958,10
115437,747,7
571660,747,9
553414,747,8
147076,747,9
101529,747,8
420857,747,9
461185,747,10
73039,747,10
61051,6730,9
2579,747,10
469540,747,10
225282,747,7
516860,747,10
428429,747,9
382551,4096,10
351263,747,10
1481,747,7
342676,747,10
560410,10170,8
136590,747,7
439625,747,7
161059,747,10
505865,747,10
337133,747,10
454480,747,10
47914,747,8
222085,747,10
484975,747,9
115466,747,10
347605,747,10
417338,747,10
319465,4192,6
287869,747,10
210932,747,10
132777,747,8
510052,994,8
44331,747,10
31867,747,10
532614,747,10
358344,747,8
448355,747,8
222396,747,4
435339,747,9
390975,6909,10
383878,747,8
136922,747,10
545549,747,10
297299,747,9
390879,5034,10
48685,2743,10
111115,6407,8
246066,747,10
255132,747,10
104176,747,6
180997,747,10
89231,747,10
208469,6051,6
217076,747,10
71428,6812,9
380493,747,9
549658,747,10
513554,747,10
216297,747,10
514631,747,10
416472,747,9
581059,747,8
379791,747,10
397630,747,10
590604,747,10
102664,747,10
373964,747,8
37461,747,10
540217,747,10
490634,747,4
53313,747,10
102641,747,10
55284,747,9
549141,747,10
160461,747,8
381365,747,4
514700,4342,8
98922,747,9
499712,747,10
91252,7632,8
557081,747,4
592807,747,10
463825,747,10
53747,6778,10
235762,747,4
142964,747,8
21687,747,8
369750,747,10
518459,747,9
458394,64,3
111968,747,8
1301,747,10
358323,3527,7
113806,747,4
485428,747,10
261361,747,6
421940,747,4
92811,747,10
583031,5738,5
557731,747,9
476715,5905,6
323222,747,9
23541,747,10
151401,747,10
122875,747,10
395527,747,7
60215,747,4
439818,747,4
294499,747,7
226105,747,8
123639,7632,9
522727,747,6
420374,747,8
370956,747,8
533945,747,10
154789,747,8
55419,7036,6
110112,747,8
251599,747,10
56851,1767,4
234728,747,10
473459,747,9
105983,747,10
451248,8901,5
234070,747,8
546691,747,10
552773,8546,8
133170,747,10
298703,747,10
400225,747,10
38376,747,10
